Date,Competition,Comp_Code,Matchday,Home,Away,Home_Goals,Away_Goals,Venue,Stage,Group,event_id,Team,Opponent,Buts_Pour,Buts_Contre,Resultat,y_target,target_label,home_elo_pre,away_elo_pre,team_elo_pre,h2h_matches_prior,h2h_home_win_rate_prior,h2h_away_win_rate_prior,h2h_draw_rate_prior,team_form_5,team_form_10,team_attack_5,team_defense_5,team_win_rate_before,team_clean_sheet_rate_before,team_ucl_matches_before,team_ucl_win_rate_before,team_rest_days,team_injuries,xg_for_before,xg_against_before,possession_before,bookmaker_prob,is_home,is_away,is_neutral,opponent_form_5,opponent_form_10,opponent_attack_5,opponent_defense_5,opponent_win_rate_before,opponent_clean_sheet_rate_before,opponent_ucl_win_rate_before,opponent_ucl_matches_before,opponent_rest_days,opponent_elo_pre,opponent_injuries,opponent_xg_for_before,opponent_xg_against_before,opponent_possession_before,opponent_bookmaker_prob,elo_diff,form_diff,xg_diff,attack_diff,defense_diff,injuries_diff,possession_diff,ucl_experience_diff,bookmaker_prob_diff,rest_days_diff,h2h_win_rate_diff,h2h_draw_rate
2026-05-02,Ligue 1,FL1,32,Paris Saint-Germain FC,FC Lorient,2,2,Home,REGULAR_SEASON,,93,FC Lorient,Paris Saint-Germain FC,2,2,D,1,Draw,1659.4525006568022,1502.658644503183,1502.658644503183,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.38333333333333336,185.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.4,2.7,2.8,1.2,0.7111111111111111,0.4666666666666667,0.6666666666666666,15.0,4.0,1659.4525006568022,15.0,0.0,0.0,0.0,0.0,-156.79385615361912,-1.4,0.0,-1.7999999999999998,0.19999999999999996,15.0,0.0,-15.0,0.0,181.0,0.0,1.0
2025-12-13,Ligue 1,FL1,16,FC Metz,Paris Saint-Germain FC,2,3,Away,REGULAR_SEASON,,43,FC Metz,Paris Saint-Germain FC,2,3,L,2,Team loss,1500.0,1588.2409219276733,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2.0,2.0,2.6,0.8,0.6666666666666666,0.47619047619047616,0.6666666666666666,6.0,3.0,1588.2409219276733,15.0,0.0,0.0,0.0,0.0,-88.2409219276733,-1.0,0.0,-1.119607843137255,-0.6803921568627451,15.0,0.0,-6.0,0.0,1.0,0.0,0.0
2026-02-21,Ligue 1,FL1,23,Paris Saint-Germain FC,FC Metz,3,0,Home,REGULAR_SEASON,,66,FC Metz,Paris Saint-Germain FC,0,3,L,2,Team loss,1613.1365991530004,1490.9838502129564,1490.9838502129564,1,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.38333333333333336,70.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.0,2.2,2.4,1.4,0.6774193548387096,0.41935483870967744,0.5555555555555556,9.0,4.0,1613.1365991530004,15.0,0.0,0.0,0.0,0.0,-122.15274894004392,-2.0,0.0,-0.3999999999999999,-1.6,15.0,0.0,-9.0,0.0,66.0,-1.0,0.0
2025-08-17,Ligue 1,FL1,1,FC Nantes,Paris Saint-Germain FC,0,1,Away,REGULAR_SEASON,,0,FC Nantes,Paris Saint-Germain FC,0,1,L,2,Team loss,1500.0,1500.0,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.38333333333333336,0.0,4.0,1500.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-22,Ligue 1,FL1,26,Paris Saint-Germain FC,FC Nantes,3,0,Home,REGULAR_SEASON,,87,FC Nantes,Paris Saint-Germain FC,0,3,L,2,Team loss,1638.181786857505,1488.0,1488.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38333333333333336,248.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.4,2.2,2.4,0.6,0.6904761904761905,0.4523809523809524,0.6428571428571429,14.0,3.0,1638.181786857505,15.0,0.0,0.0,0.0,0.0,-150.1817868575049,-2.4,0.0,-2.4,-0.4,15.0,0.0,-14.0,0.0,245.0,-1.0,0.0
2026-01-28,Champions League,CL,8,Arsenal FC,FK Kairat,3,2,Home,LEAGUE_STAGE,,56,FK Kairat,Arsenal FC,2,3,L,2,Team loss,1637.4829572087763,1500.0,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1.6,2.3,1.6,1.2,0.7333333333333333,0.5333333333333333,1.0,7.0,3.0,1637.4829572087763,3.0,0.0,0.0,0.0,0.0,-137.48295720877627,-0.6000000000000001,0.0,-0.11960784313725492,-0.2803921568627452,3.0,0.0,-7.0,0.0,1.0,0.0,0.0
2025-10-18,Premier League,PL,8,Fulham FC,Arsenal FC,0,1,Away,REGULAR_SEASON,,19,Fulham FC,Arsenal FC,0,1,L,2,Team loss,1500.0,1564.016543065029,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2.6,2.4444444444444446,1.8,0.4,0.7777777777777778,0.6666666666666666,1.0,2.0,14.0,1564.016543065029,3.0,0.0,0.0,0.0,0.0,-64.01654306502905,-1.6,0.0,-0.3196078431372549,-1.0803921568627453,3.0,0.0,-2.0,0.0,-10.0,0.0,0.0
2026-05-02,Premier League,PL,35,Arsenal FC,Fulham FC,3,0,Home,REGULAR_SEASON,,92,Fulham FC,Arsenal FC,0,3,L,2,Team loss,1644.7526555304958,1490.1863667262335,1490.1863667262335,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38333333333333336,196.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1.0,1.8,0.8,1.0,0.6808510638297872,0.5106382978723404,0.7692307692307693,13.0,3.0,1644.7526555304958,3.0,0.0,0.0,0.0,0.0,-154.56628880426229,-1.0,0.0,-0.8,0.0,3.0,0.0,-13.0,0.0,193.0,-1.0,0.0
2025-11-22,Ligue 1,FL1,13,Paris Saint-Germain FC,Le Havre AC,3,0,Home,REGULAR_SEASON,,31,Le Havre AC,Paris Saint-Germain FC,0,3,L,2,Team loss,1579.7727711245618,1500.0,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.0,2.1,1.8,1.0,0.6875,0.4375,0.75,4.0,13.0,1579.7727711245618,15.0,0.0,0.0,0.0,0.0,-79.77277112456181,-1.0,0.0,-0.3196078431372549,-0.48039215686274517,15.0,0.0,-4.0,0.0,-9.0,0.0,0.0
2026-02-28,Ligue 1,FL1,24,Le Havre AC,Paris Saint-Germain FC,0,1,Away,REGULAR_SEASON,,69,Le Havre AC,Paris Saint-Germain FC,0,1,L,2,Team loss,1490.707836201622,1617.2568047902919,1490.707836201622,1,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.38333333333333336,98.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2.0,2.0,2.8,1.4,0.6666666666666666,0.42424242424242425,0.5,10.0,3.0,1617.2568047902919,15.0,0.0,0.0,0.0,0.0,-126.54896858866982,-2.0,0.0,-2.8,-1.6,15.0,0.0,-10.0,0.0,95.0,-1.0,0.0
2025-08-23,Premier League,PL,2,Arsenal FC,Leeds United FC,5,0,Home,REGULAR_SEASON,,3,Leeds United FC,Arsenal FC,0,5,L,2,Team loss,1512.0,1500.0,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3.0,3.0,1.0,0.0,1.0,1.0,0.38333333333333336,0.0,6.0,1512.0,3.0,0.0,0.0,0.0,0.0,-12.0,-2.0,0.0,0.48039215686274517,-1.4803921568627452,3.0,0.0,0.0,0.0,-2.0,0.0,0.0
2026-01-31,Premier League,PL,24,Leeds United FC,Arsenal FC,0,4,Away,REGULAR_SEASON,,58,Leeds United FC,Arsenal FC,0,4,L,2,Team loss,1488.414300586377,1644.9677126671836,1488.414300586377,1,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.38333333333333336,161.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.6,2.3,1.6,1.2,0.7419354838709677,0.5161290322580645,1.0,8.0,3.0,1644.9677126671836,3.0,0.0,0.0,0.0,0.0,-156.55341208080654,-1.6,0.0,-1.6,-3.8,3.0,0.0,-8.0,0.0,158.0,-1.0,0.0
2025-10-05,Ligue 1,FL1,7,Lille OSC,Paris Saint-Germain FC,1,1,Away,REGULAR_SEASON,,17,Lille OSC,Paris Saint-Germain FC,1,1,D,1,Draw,1500.0,1562.8409770013056,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2.4,2.625,2.0,0.4,0.875,0.625,1.0,2.0,4.0,1562.8409770013056,15.0,0.0,0.0,0.0,0.0,-62.840977001305646,-1.4,0.0,-0.5196078431372548,-1.0803921568627453,15.0,0.0,-2.0,0.0,0.0,0.0,0.0
2026-01-16,Ligue 1,FL1,18,Paris Saint-Germain FC,Lille OSC,3,0,Home,REGULAR_SEASON,,50,Lille OSC,Paris Saint-Germain FC,0,3,L,2,Team loss,1605.9830064791868,1502.147087885781,1502.147087885781,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.38333333333333336,103.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.0,2.2,2.0,0.8,0.6956521739130435,0.43478260869565216,0.6666666666666666,6.0,12.0,1605.9830064791868,15.0,0.0,0.0,0.0,0.0,-103.83591859340572,-1.0,0.0,-1.0,-0.19999999999999996,15.0,0.0,-6.0,0.0,91.0,0.0,1.0
2025-08-31,Premier League,PL,3,Liverpool FC,Arsenal FC,1,0,Away,REGULAR_SEASON,,5,Liverpool FC,Arsenal FC,1,0,W,0,Team win,1500.0,1523.585699413623,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,3.0,3.0,3.0,0.0,1.0,1.0,0.38333333333333336,0.0,8.0,1523.585699413623,3.0,0.0,0.0,0.0,0.0,-23.585699413622933,-2.0,0.0,-1.5196078431372548,-1.4803921568627452,3.0,0.0,0.0,0.0,-4.0,0.0,0.0
2026-01-08,Premier League,PL,21,Arsenal FC,Liverpool FC,0,0,Home,REGULAR_SEASON,,49,Liverpool FC,Arsenal FC,0,0,D,1,Draw,1657.6797063508393,1512.813372137389,1512.813372137389,1,0.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.38333333333333336,130.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3.0,2.5,2.4,1.0,0.8076923076923077,0.5384615384615384,1.0,6.0,5.0,1657.6797063508393,3.0,0.0,0.0,0.0,0.0,-144.86633421345027,0.0,0.0,-1.4,1.0,3.0,0.0,-6.0,0.0,125.0,1.0,0.0
2026-04-08,Champions League,CL,1,Paris Saint-Germain FC,Liverpool FC,2,0,Home,QUARTER_FINALS,,81,Liverpool FC,Paris Saint-Germain FC,0,2,L,2,Team loss,1640.0990958404152,1517.545755962759,1517.545755962759,0,0.0,0.0,0.0,2.0,2.0,0.5,0.0,0.5,1.0,0.0,0.38333333333333336,90.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.4,2.2,3.2,1.2,0.6923076923076923,0.4358974358974359,0.5833333333333334,12.0,5.0,1640.0990958404152,15.0,0.0,0.0,0.0,0.0,-122.5533398776563,-0.3999999999999999,0.0,-2.7,1.2,15.0,0.0,-12.0,0.0,85.0,0.0,0.0
2026-04-14,Champions League,CL,2,Liverpool FC,Paris Saint-Germain FC,0,2,Away,QUARTER_FINALS,,83,Liverpool FC,Paris Saint-Germain FC,0,2,L,2,Team loss,1509.6113619664086,1648.0334898367655,1509.6113619664086,1,0.0,1.0,0.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1,0,3.0,2.5,3.4,0.6,0.7,0.45,0.6153846153846154,13.0,6.0,1648.0334898367655,15.0,0.0,0.0,0.0,0.0,-138.42212787035692,-1.6666666666666667,0.0,-3.0666666666666664,-0.06666666666666665,15.0,0.0,-12.0,0.0,0.0,-1.0,0.0
2025-09-21,Premier League,PL,5,Arsenal FC,Manchester City FC,1,1,Home,REGULAR_SEASON,,10,Manchester City FC,Arsenal FC,1,1,D,1,Draw,1533.6277718586184,1500.0,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.4,2.4,2.2,0.2,0.8,0.8,1.0,1.0,5.0,1533.6277718586184,3.0,0.0,0.0,0.0,0.0,-33.627771858618416,-1.4,0.0,-0.719607843137255,-1.2803921568627452,3.0,0.0,-1.0,0.0,-1.0,0.0,0.0
2026-04-19,Premier League,PL,33,Manchester City FC,Arsenal FC,2,1,Away,REGULAR_SEASON,,85,Manchester City FC,Arsenal FC,2,1,W,0,Team win,1501.157848767297,1659.9058727198285,1501.157848767297,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.38333333333333336,210.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2.0,2.1,1.2,0.4,0.7045454545454546,0.5227272727272727,0.8333333333333334,12.0,4.0,1659.9058727198285,3.0,0.0,0.0,0.0,0.0,-158.7480239525314,-1.0,0.0,-0.19999999999999996,-0.6,3.0,0.0,-12.0,0.0,206.0,0.0,1.0
2025-08-17,Premier League,PL,1,Manchester United FC,Arsenal FC,0,1,Away,REGULAR_SEASON,,1,Manchester United FC,Arsenal FC,0,1,L,2,Team loss,1500.0,1500.0,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.38333333333333336,0.0,4.0,1500.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-25,Premier League,PL,23,Arsenal FC,Manchester United FC,2,3,Home,REGULAR_SEASON,,55,Manchester United FC,Arsenal FC,3,2,W,0,Team win,1654.8398375460279,1488.0,1488.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38333333333333336,161.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.2,2.3,2.0,0.8,0.7586206896551724,0.5517241379310345,1.0,7.0,5.0,1654.8398375460279,3.0,0.0,0.0,0.0,0.0,-166.83983754602787,-2.2,0.0,-2.0,-0.19999999999999996,3.0,0.0,-7.0,0.0,156.0,-1.0,0.0
2025-09-28,Premier League,PL,6,Newcastle United FC,Arsenal FC,1,2,Away,REGULAR_SEASON,,13,Newcastle United FC,Arsenal FC,1,2,L,2,Team loss,1500.0,1532.4699230913213,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2.0,2.1666666666666665,2.2,0.4,0.6666666666666666,0.6666666666666666,1.0,1.0,7.0,1532.4699230913213,3.0,0.0,0.0,0.0,0.0,-32.469923091321334,-1.0,0.0,-0.719607843137255,-1.0803921568627453,3.0,0.0,-1.0,0.0,-3.0,0.0,0.0
2026-01-28,Champions League,CL,8,Paris Saint-Germain FC,Newcastle United FC,1,1,Home,LEAGUE_STAGE,,57,Newcastle United FC,Paris Saint-Germain FC,1,1,D,1,Draw,1607.0289962635543,1489.1182177969526,1489.1182177969526,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.38333333333333336,122.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.4,2.2,2.0,1.0,0.6923076923076923,0.46153846153846156,0.5714285714285714,7.0,5.0,1607.0289962635543,15.0,0.0,0.0,0.0,0.0,-117.91077846660164,-2.4,0.0,-1.0,-1.0,15.0,0.0,-7.0,0.0,117.0,0.0,0.0
2026-04-25,Premier League,PL,34,Arsenal FC,Newcastle United FC,1,0,Home,REGULAR_SEASON,,89,Newcastle United FC,Arsenal FC,0,1,L,2,Team loss,1642.775088792624,1493.0412441276312,1493.0412441276312,1,1.0,0.0,0.0,0.5,0.5,1.0,1.5,0.0,0.0,1.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1.4,2.0,1.0,0.8,0.6888888888888889,0.5111111111111111,0.8333333333333334,12.0,6.0,1642.775088792624,3.0,0.0,0.0,0.0,0.0,-149.73384466499283,-0.8999999999999999,0.0,0.0,-0.7,3.0,0.0,-11.0,0.0,81.0,-1.0,0.0
2025-09-13,Premier League,PL,4,Arsenal FC,Nottingham Forest FC,3,0,Home,REGULAR_SEASON,,6,Nottingham Forest FC,Arsenal FC,0,3,L,2,Team loss,1510.772327276234,1500.0,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.0,2.0,2.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.38333333333333336,0.0,13.0,1510.772327276234,3.0,0.0,0.0,0.0,0.0,-10.77232727623391,-1.0,0.0,-0.5196078431372548,-1.147058823529412,3.0,0.0,0.0,0.0,-9.0,0.0,0.0
2026-01-17,Premier League,PL,22,Nottingham Forest FC,Arsenal FC,0,0,Away,REGULAR_SEASON,,51,Nottingham Forest FC,Arsenal FC,0,0,D,1,Draw,1488.3719438243181,1652.9473225254694,1488.3719438243181,1,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.38333333333333336,126.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2.6,2.3,2.0,0.8,0.7777777777777778,0.5555555555555556,1.0,6.0,9.0,1652.9473225254694,3.0,0.0,0.0,0.0,0.0,-164.5753787011513,-2.6,0.0,-2.0,-2.2,3.0,0.0,-6.0,0.0,117.0,-1.0,0.0
2025-11-01,Ligue 1,FL1,11,Paris Saint-Germain FC,OGC Nice,1,0,Home,REGULAR_SEASON,,26,OGC Nice,Paris Saint-Germain FC,0,1,L,2,Team loss,1575.6149205327747,1500.0,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1.8,2.1,3.0,1.4,0.6923076923076923,0.46153846153846156,1.0,3.0,3.0,1575.6149205327747,15.0,0.0,0.0,0.0,0.0,-75.6149205327747,-0.8,0.0,-1.5196078431372548,-0.08039215686274526,15.0,0.0,-3.0,0.0,1.0,0.0,0.0
2026-03-21,Ligue 1,FL1,27,OGC Nice,Paris Saint-Germain FC,0,4,Away,REGULAR_SEASON,,78,OGC Nice,Paris Saint-Germain FC,0,4,L,2,Team loss,1490.5711789871382,1625.237449488128,1490.5711789871382,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38333333333333336,140.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2.0,2.2,2.4,1.4,0.6756756756756757,0.43243243243243246,0.5833333333333334,12.0,4.0,1625.237449488128,15.0,0.0,0.0,0.0,0.0,-134.66627050098987,-2.0,0.0,-2.4,0.3999999999999999,15.0,0.0,-12.0,0.0,136.0,-1.0,0.0
2025-11-09,Ligue 1,FL1,12,Olympique Lyonnais,Paris Saint-Germain FC,2,3,Away,REGULAR_SEASON,,30,Olympique Lyonnais,Paris Saint-Germain FC,2,3,L,2,Team loss,1500.0,1570.1637251279797,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2.0,1.8,2.6,1.0,0.6666666666666666,0.4666666666666667,0.75,4.0,5.0,1570.1637251279797,15.0,0.0,0.0,0.0,0.0,-70.16372512797966,-1.0,0.0,-1.119607843137255,-0.48039215686274517,15.0,0.0,-4.0,0.0,-1.0,0.0,0.0
2026-04-19,Ligue 1,FL1,30,Paris Saint-Germain FC,Olympique Lyonnais,1,2,Home,REGULAR_SEASON,,86,Olympique Lyonnais,Paris Saint-Germain FC,2,1,W,0,Team win,1655.49042837543,1490.3909540034178,1490.3909540034178,1,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.38333333333333336,161.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3.0,2.5,2.8,0.2,0.7073170731707317,0.4634146341463415,0.6428571428571429,14.0,5.0,1655.49042837543,15.0,0.0,0.0,0.0,0.0,-165.09947437201208,-3.0,0.0,-0.7999999999999998,-2.8,15.0,0.0,-14.0,0.0,156.0,-1.0,0.0
2025-09-22,Ligue 1,FL1,5,Olympique de Marseille,Paris Saint-Germain FC,1,0,Away,REGULAR_SEASON,,11,Olympique de Marseille,Paris Saint-Germain FC,1,0,W,0,Team win,1500.0,1556.0101785468003,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,3.0,3.0,2.8,0.6,1.0,0.8,1.0,1.0,5.0,1556.0101785468003,15.0,0.0,0.0,0.0,0.0,-56.01017854680026,-2.0,0.0,-1.3196078431372547,-0.8803921568627452,15.0,0.0,-1.0,0.0,-1.0,0.0,0.0
2026-02-08,Ligue 1,FL1,21,Paris Saint-Germain FC,Olympique de Marseille,5,0,Home,REGULAR_SEASON,,61,Olympique de Marseille,Paris Saint-Germain FC,0,5,L,2,Team loss,1611.711630311746,1513.9179368242799,1513.9179368242799,1,0.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.38333333333333336,139.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.0,2.0,1.6,0.8,0.6785714285714286,0.42857142857142855,0.5,8.0,7.0,1611.711630311746,15.0,0.0,0.0,0.0,0.0,-97.79369348746604,1.0,0.0,-0.6000000000000001,0.8,15.0,0.0,-8.0,0.0,132.0,1.0,0.0
2025-10-01,Champions League,CL,2,Arsenal FC,PAE Olympiakos SFP,2,0,Home,LEAGUE_STAGE,,14,PAE Olympiakos SFP,Arsenal FC,0,2,L,2,Team loss,1543.3517052943687,1500.0,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.0,2.2857142857142856,1.6,0.6,0.7142857142857143,0.5714285714285714,1.0,1.0,3.0,1543.3517052943687,3.0,0.0,0.0,0.0,0.0,-43.351705294368685,-1.0,0.0,-0.11960784313725492,-0.8803921568627452,3.0,0.0,-1.0,0.0,1.0,0.0,0.0
2026-01-04,Ligue 1,FL1,17,Paris Saint-Germain FC,Paris FC,2,1,Home,REGULAR_SEASON,,48,Paris FC,Paris Saint-Germain FC,1,2,L,2,Team loss,1597.2570717147169,1500.0,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,15.0,0.0,0.0,0.0,0.0,1,0,0,2.0,2.0,2.6,1.2,0.6818181818181818,0.45454545454545453,0.6666666666666666,6.0,22.0,1597.2570717147169,15.0,0.0,0.0,0.0,0.0,-97.25707171471686,-1.0,0.0,-1.119607843137255,-0.2803921568627452,0.0,0.0,-6.0,0.0,-18.0,0.0,0.0
2026-05-17,Ligue 1,FL1,34,Paris FC,Paris Saint-Germain FC,2,1,Away,REGULAR_SEASON,,99,Paris FC,Paris Saint-Germain FC,2,1,W,0,Team win,1491.27406523553,1662.8423498784025,1491.27406523553,1,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.38333333333333336,133.0,15.0,0.0,0.0,0.0,0.0,0,1,0,2.2,2.3,2.2,1.4,0.6938775510204082,0.46938775510204084,0.625,16.0,4.0,1662.8423498784025,15.0,0.0,0.0,0.0,0.0,-171.5682846428724,-2.2,0.0,-1.2000000000000002,-0.6000000000000001,0.0,0.0,-16.0,0.0,129.0,-1.0,0.0
2025-08-17,Ligue 1,FL1,1,FC Nantes,Paris Saint-Germain FC,0,1,Away,REGULAR_SEASON,,0,Paris Saint-Germain FC,FC Nantes,1,0,W,0,Team win,1500.0,1500.0,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,15.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.38333333333333336,0.0,4.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-22,Ligue 1,FL1,2,Paris Saint-Germain FC,Angers SCO,1,0,Home,REGULAR_SEASON,,2,Paris Saint-Germain FC,Angers SCO,1,0,W,0,Team win,1512.0,1500.0,1512.0,0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.38333333333333336,5.0,15.0,0.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.38333333333333336,0.0,4.0,1500.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,-0.48039215686274517,1.4803921568627452,-15.0,0.0,0.0,0.0,1.0,0.0,0.0
2025-08-30,Ligue 1,FL1,3,Toulouse FC,Paris Saint-Germain FC,3,6,Away,REGULAR_SEASON,,4,Paris Saint-Germain FC,Toulouse FC,6,3,W,0,Team win,1500.0,1523.585699413623,1523.585699413623,0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.38333333333333336,8.0,15.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.38333333333333336,0.0,4.0,1500.0,0.0,0.0,0.0,0.0,0.0,23.585699413622933,2.0,0.0,-0.48039215686274517,1.4803921568627452,-15.0,0.0,0.0,0.0,4.0,0.0,0.0
